أنا , 0.003333333
أنتَ, 0.003333333
أنتِ, 0.003333333
أنتما, 0.003333333
أنتُم, 0.003333333
أنتنّ, 0.003333333
نحنُ, 0.003333333
هو, 0.003333333
هي, 0.003333333
هما, 0.003333333
هم, 0.003333333
هُنّ, 0.003333333
ـي, 0.003333333
ـَكَ, 0.003333333
ـكِ, 0.003333333
ـكُما, 0.003333333
ـكُم, 0.003333333
ـكُنَّ, 0.003333333
ـُنا, 0.003333333
ـَهُ, 0.003333333
ـَـها, 0.003333333
ـهُما, 0.003333333
ـهُم, 0.003333333
ـُهُنَّ, 0.003333333
لماذا؟, 0.003333333
ماذا؟, 0.003333333
ما؟, 0.003333333
أ/ هل؟, 0.003333333
كَيفَ؟, 0.003333333
كَم؟, 0.003333333
متى؟, 0.003333333
أين؟, 0.003333333
مَن؟, 0.003333333
مِن, 0.003333333
على, 0.003333333
لكن, 0.003333333
عن, 0.003333333
فَـ / و, 0.003333333
لِـ / للـ / إلى, 0.003333333
حتى, 0.003333333
في, 0.003333333
يقرأ, 0.003333333
يشرب, 0.003333333
يُغلق, 0.003333333
يركُض, 0.003333333
يُعطي, 0.003333333
يقوم بـ, 0.003333333
يأتي, 0.003333333
يدخُل, 0.003333333
يجد, 0.003333333
يحتاج, 0.003333333
يُشاهد, 0.003333333
يقِف, 0.003333333
يعمل, 0.003333333
يسمع, 0.003333333
يكره, 0.003333333
ينهض, 0.003333333
يُشجّع, 0.003333333
يعود, 0.003333333
يبكي, 0.003333333
يغضب, 0.003333333
يشتري, 0.003333333
يصنع, 0.003333333
يُنزل, 0.003333333
يُنقص / يُقلّل, 0.003333333
يتكلّم, 0.003333333
يرسُم, 0.003333333
يكتُب, 0.003333333
يأكُل, 0.003333333
يفتح, 0.003333333
يمشي, 0.003333333
يأخُذ, 0.003333333
يفعل , 0.003333333
يذهب, 0.003333333
يخرُج, 0.003333333
يبحث, 0.003333333
يساعد, 0.003333333
يرى / ينظُر, 0.003333333
يدور, 0.003333333
يَلعَب, 0.003333333
يقول, 0.003333333
يُحب, 0.003333333
ينام, 0.003333333
يُغنّي, 0.003333333
يرحل, 0.003333333
يضحك, 0.003333333
يبتسم, 0.003333333
يبيع, 0.003333333
يستخدم, 0.003333333
يرفع, 0.003333333
يُزيد, 0.003333333
يُغنّي, 0.003333333
يصِف, 0.003333333
يشعُر, 0.003333333
أب, 0.003333333
أُم, 0.003333333
أخ, 0.003333333
أُخت, 0.003333333
إبن , 0.003333333
إبنة, 0.003333333
عم / خال, 0.003333333
عمّة / خالة, 0.003333333
جد, 0.003333333
جدّة, 0.003333333
بيت, 0.003333333
حديقة, 0.003333333
زهرة, 0.003333333
مكتبة, 0.003333333
كرسي, 0.003333333
باب, 0.003333333
حمّام, 0.003333333
غرفة, 0.003333333
نوم, 0.003333333
فِراش, 0.003333333
شُبّاك, 0.003333333
شجر, 0.003333333
حقيبة, 0.003333333
شارع, 0.003333333
كلب, 0.003333333
قطة, 0.003333333
طعام / أكل, 0.003333333
قهوة, 0.003333333
شاي, 0.003333333
حليب, 0.003333333
بيض, 0.003333333
كيك, 0.003333333
لحم, 0.003333333
خضار, 0.003333333
فواكه, 0.003333333
سيّارة, 0.003333333
درّاجة, 0.003333333
قِطار, 0.003333333
طائرة, 0.003333333
مستوصف, 0.003333333
مستشفى / مشفى, 0.003333333
عيادة, 0.003333333
عيادة أسنان, 0.003333333
مرض , 0.003333333
صحّة, 0.003333333
شُغل / عمل, 0.003333333
ورقة, 0.003333333
قلم, 0.003333333
رِسالة, 0.003333333
كتاب, 0.003333333
دفتر, 0.003333333
مكتب, 0.003333333
صورة, 0.003333333
صحيفة, 0.003333333
ألوان, 0.003333333
يد, 0.003333333
وجه, 0.003333333
عين, 0.003333333
رأس, 0.003333333
فم, 0.003333333
قدم, 0.003333333
ذراع, 0.003333333
إصبع, 0.003333333
أنف, 0.003333333
شعر, 0.003333333
محلّ, 0.003333333
كوب, 0.003333333
صحن, 0.003333333
شوكة, 0.003333333
ملعقة, 0.003333333
خُبز, 0.003333333
ماء, 0.003333333
نار, 0.003333333
أرض, 0.003333333
شمس, 0.003333333
قمر, 0.003333333
مدرسة, 0.003333333
جامعة, 0.003333333
بنك, 0.003333333
نقود / مال, 0.003333333
كرة قدم, 0.003333333
كرة سلة, 0.003333333
واحد , 0.003333333
إثنان, 0.003333333
ثلاثة, 0.003333333
أربعة, 0.003333333
خمسة, 0.003333333
سِتّة, 0.003333333
سبعة, 0.003333333
ثمانية, 0.003333333
تِسعة, 0.003333333
١عشرة, 0.003333333
١أحد عشر, 0.003333333
١إثنى عشر, 0.003333333
١ثلاثة عشر, 0.003333333
مئة , 0.003333333
الأول, 0.003333333
الثاني, 0.003333333
الثالث, 0.003333333
الرابع, 0.003333333
الخامس, 0.003333333
السادس, 0.003333333
السابع, 0.003333333
الثامن, 0.003333333
التاسع, 0.003333333
العاشر, 0.003333333
الحادي عشر, 0.003333333
الثاني عشر, 0.003333333
الثالث عشر, 0.003333333
ألف, 0.003333333
جميل, 0.003333333
طويل, 0.003333333
ثقيل, 0.003333333
محبوب, 0.003333333
نظيف, 0.003333333
جائع, 0.003333333
تعبان , 0.003333333
شبعان , 0.003333333
كبير, 0.003333333
جيّد, 0.003333333
