افتَح, 0.009615385
التي, 0.009615385
الذي, 0.009615385
الذين, 0.009615385
إِثنان, 0.009615385
إِسم, 0.009615385
أَب, 0.009615385
أَبيَض, 0.009615385
أَحاسيس, 0.009615385
أَحداث, 0.009615385
أَخ, 0.009615385
أَسَد, 0.009615385
أَسوَد, 0.009615385
أَفعال, 0.009615385
أَلوان, 0.009615385
أَنْتَ, 0.009615385
أَنْتُمْ, 0.009615385
أَنْتِ, 0.009615385
أَنا, 0.009615385
أَيّام الأُسبوع, 0.009615385
أُخْت, 0.009615385
أُسرَة, 0.009615385
أُم, 0.009615385
أسفَل, 0.009615385
أشعار, 0.009615385
أعداد, 0.009615385
أعلى, 0.009615385
أغاني, 0.009615385
أناشيد, 0.009615385
بَطَة, 0.009615385
باب, 0.009615385
تُفاح, 0.009615385
تِلميذ, 0.009615385
تاريخ, 0.009615385
ثَعْلَب, 0.009615385
ثَلاثَة, 0.009615385
ثُوْب, 0.009615385
جَلَسَ, 0.009615385
جَمَل, 0.009615385
جُدران الفَصل, 0.009615385
جُملضة, 0.009615385
حَديقَة, 0.009615385
حَرَكات, 0.009615385
حَضَرَ, 0.009615385
حَمّام, 0.009615385
حَيَوانات, 0.009615385
حُجرَة, 0.009615385
حُروف الأَبجَدِية, 0.009615385
حِذاء, 0.009615385
حِرَف, 0.009615385
حِصان, 0.009615385
خَروف, 0.009615385
دَرْس, 0.009615385
دُروس, 0.009615385
دارْ, 0.009615385
ذَهَبَ, 0.009615385
رَسْم, 0.009615385
سَيّارة, 0.009615385
سِرير, 0.009615385
شُهور, 0.009615385
شارِع, 0.009615385
طَبيب, 0.009615385
طَبيب الأَسنان , 0.009615385
طَريق, 0.009615385
طَعام, 0.009615385
طائِرَة, 0.009615385
عَباءَة, 0.009615385
عَلاقات, 0.009615385
عُصفور, 0.009615385
فيل, 0.009615385
قَرأَ, 0.009615385
قَلَم, 0.009615385
قِصَّة, 0.009615385
قِط, 0.009615385
قِطار, 0.009615385
قالَ, 0.009615385
كَلِمَة, 0.009615385
كَلْب, 0.009615385
كَمِيَّة, 0.009615385
كُرّاس, 0.009615385
كِتاب, 0.009615385
كِتاب القِراءَة, 0.009615385
كوب, 0.009615385
لَعِبَ, 0.009615385
مَدرَسَة, 0.009615385
مَلابِس, 0.009615385
مَنزِل, 0.009615385
مُعَلِّم, 0.009615385
مُواصَلات, 0.009615385
مِقعَد, 0.009615385
ماء, 0.009615385
نَحْن, 0.009615385
نَصْ, 0.009615385
هَذِه, 0.009615385
هَؤلاء, 0.009615385
هُمْ, 0.009615385
هُوَ, 0.009615385
هِيَ, 0.009615385
هذا, 0.009615385
وَردَة, 0.009615385
وَقَفَ, 0.009615385
واحِد, 0.009615385
يَسار, 0.009615385
يَمين, 0.009615385
